LastUpdated,PM10
2018-09-15 10:00:00,11.933
2018-09-15 09:45:00,11.066
2018-09-15 09:30:00,9.439
2018-09-15 09:15:00,9.139
2018-09-15 09:00:00,9.099
2018-09-15 08:45:00,14.113
2018-09-15 08:30:00,11.306
2018-09-15 08:15:00,14.126
2018-09-15 08:00:00,11.499
2018-09-15 07:45:00,9.386
2018-09-15 07:30:00,6.553
2018-09-15 07:15:00,6.633
2018-09-15 07:00:00,6.306
2018-09-15 06:45:00,5.533
2018-09-15 06:30:00,5.313
2018-09-15 06:15:00,5.713
2018-09-15 06:00:00,4.759
2018-09-15 05:45:00,5.626
2018-09-15 05:30:00,6.266
2018-09-15 05:15:00,4.879
2018-09-15 05:00:00,5.059
2018-09-15 04:45:00,4.786
2018-09-15 04:30:00,6.093
2018-09-15 04:15:00,5.956
2018-09-15 04:00:00,7.399
2018-09-15 03:45:00,6.999
2018-09-15 03:30:00,5.153
2018-09-15 03:15:00,7.253
2018-09-15 03:00:00,7.893
2018-09-15 02:45:00,7.999
2018-09-15 02:30:00,9.546
2018-09-15 02:15:00,7.353
2018-09-15 02:00:00,5.553
2018-09-15 01:45:00,5.813
2018-09-15 01:30:00,6.026
2018-09-15 01:15:00,6.739
2018-09-15 01:00:00,7.253
2018-09-15 00:45:00,7.213
2018-09-15 00:30:00,7.359
2018-09-15 00:15:00,7.086
2018-09-14 22:45:00,5.166
2018-09-14 22:30:00,6.133
2018-09-14 22:15:00,8.139
2018-09-14 22:00:00,8.793
2018-09-14 21:45:00,9.213
2018-09-14 21:30:00,11.219
2018-09-14 21:15:00,8.006
2018-09-14 21:00:00,10.326
2018-09-14 20:45:00,9.879
2018-09-14 20:30:00,11.173
2018-09-14 20:15:00,11.533
2018-09-14 20:00:00,10.039
2018-09-14 19:45:00,10.119
2018-09-14 19:30:00,10.633
2018-09-14 19:15:00,10.973
2018-09-14 19:00:00,10.539
2018-09-14 18:45:00,11.913
2018-09-14 18:30:00,9.573
2018-09-14 18:15:00,9.713
2018-09-14 18:00:00,12.313
2018-09-14 17:45:00,12.973
2018-09-14 17:30:00,12.459
2018-09-14 17:15:00,10.899
2018-09-14 17:00:00,13.773
2018-09-14 16:45:00,13.959
2018-09-14 16:30:00,13.586
2018-09-14 16:15:00,13.159
2018-09-14 16:00:00,13.779
2018-09-14 15:45:00,14.273
2018-09-14 15:30:00,17.226
2018-09-14 15:15:00,15.273
2018-09-14 15:00:00,13.066
2018-09-14 14:45:00,14.813
2018-09-14 14:30:00,18.006
2018-09-14 14:15:00,16.466
2018-09-14 14:00:00,15.966
2018-09-14 13:45:00,13.179
2018-09-14 13:30:00,20.313
2018-09-14 13:15:00,22.539
2018-09-14 13:00:00,25.719
2018-09-14 12:45:00,21.026
2018-09-14 12:30:00,19.019
2018-09-14 12:15:00,18.493
2018-09-14 12:00:00,17.086
2018-09-14 11:45:00,22.353
2018-09-14 11:30:00,19.913
2018-09-14 11:15:00,20.893
2018-09-14 11:00:00,22.673
2018-09-14 10:45:00,23.859
2018-09-14 10:30:00,21.599
2018-09-14 10:15:00,19.739
2018-09-14 10:00:00,21.219
2018-09-14 09:45:00,19.826
2018-09-14 09:30:00,18.286
2018-09-14 09:15:00,20.766
2018-09-14 09:00:00,19.406
2018-09-14 08:45:00,17.606
2018-09-14 08:30:00,16.479
2018-09-14 08:15:00,19.346
2018-09-14 08:00:00,17.686
2018-09-14 07:45:00,22.433
2018-09-14 07:30:00,25.559
2018-09-14 07:15:00,22.133
2018-09-14 07:00:00,25.366
2018-09-14 06:45:00,27.219
2018-09-14 06:30:00,34.306
2018-09-14 06:15:00,35.519
2018-09-14 06:00:00,34.846
2018-09-14 05:45:00,25.553
2018-09-14 05:30:00,22.253
2018-09-14 05:15:00,21.906
2018-09-14 05:00:00,18.986
2018-09-14 04:45:00,13.826
2018-09-14 04:30:00,12.666
2018-09-14 04:15:00,10.212
2018-09-14 04:00:00,9.373
2018-09-14 03:45:00,8.433
2018-09-14 03:30:00,8.359
2018-09-14 03:15:00,9.046
2018-09-14 03:00:00,7.639
2018-09-14 02:45:00,6.533
2018-09-14 02:30:00,5.713
2018-09-14 02:15:00,5.886
2018-09-14 02:00:00,5.553
2018-09-14 01:45:00,7.126
2018-09-14 01:30:00,7.333
2018-09-14 01:15:00,6.919
2018-09-14 01:00:00,6.399
2018-09-14 00:45:00,6.213
2018-09-14 00:30:00,6.626
2018-09-14 00:15:00,6.913
2018-09-13 22:45:00,7.939
2018-09-13 22:30:00,8.753
2018-09-13 22:15:00,10.399
2018-09-13 22:00:00,9.779
2018-09-13 21:45:00,8.906
2018-09-13 21:30:00,9.306
2018-09-13 21:15:00,9.759
2018-09-13 21:00:00,9.259
2018-09-13 20:45:00,9.626
2018-09-13 20:30:00,10.159
2018-09-13 20:15:00,10.033
2018-09-13 20:00:00,10.313
2018-09-13 19:45:00,11.459
2018-09-13 19:30:00,11.919
2018-09-13 19:15:00,12.333
2018-09-13 19:00:00,12.913
2018-09-13 18:45:00,15.439
2018-09-13 18:30:00,13.633
2018-09-13 18:15:00,14.819
2018-09-13 18:00:00,15.586
2018-09-13 17:45:00,17.273
2018-09-13 17:30:00,17.019
2018-09-13 17:15:00,14.733
2018-09-13 17:00:00,16.799
2018-09-13 16:45:00,16.339
2018-09-13 16:30:00,16.286
2018-09-13 16:15:00,17.693
2018-09-13 16:00:00,16.326
2018-09-13 15:45:00,15.059
2018-09-13 15:30:00,12.793
2018-09-13 15:15:00,11.826
2018-09-13 15:00:00,14.599
2018-09-13 14:45:00,17.733
2018-09-13 14:30:00,15.313
2018-09-13 14:15:00,17.153
2018-09-13 14:00:00,17.239
2018-09-13 13:45:00,14.419
2018-09-13 13:30:00,12.433
2018-09-13 13:15:00,12.466
2018-09-13 13:00:00,14.119
2018-09-13 12:45:00,15.606
2018-09-13 12:30:00,12.786
2018-09-13 12:15:00,14.166
2018-09-13 12:00:00,14.466
2018-09-13 11:45:00,13.253
2018-09-13 11:30:00,13.219
2018-09-13 11:15:00,13.766
2018-09-13 11:00:00,14.833
2018-09-13 10:45:00,14.153
2018-09-13 10:30:00,16.939
2018-09-13 10:15:00,19.853
2018-09-13 10:00:00,16.226
2018-09-13 09:45:00,14.759
2018-09-13 09:30:00,13.299
2018-09-13 09:15:00,11.326
2018-09-13 09:00:00,11.733
2018-09-13 08:45:00,14.393
2018-09-13 08:30:00,17.406
2018-09-13 08:15:00,16.713
2018-09-13 08:00:00,16.159
2018-09-13 07:45:00,14.913
2018-09-13 07:30:00,16.666
2018-09-13 07:15:00,17.219
2018-09-13 07:00:00,17.633
2018-09-13 06:45:00,17.633
2018-09-13 06:30:00,20.659
2018-09-13 06:15:00,23.866
2018-09-13 06:00:00,21.539
2018-09-13 05:45:00,21.513
2018-09-13 05:30:00,20.179
2018-09-13 05:15:00,21.059
2018-09-13 05:00:00,20.093
2018-09-13 04:45:00,16.813
2018-09-13 04:30:00,16.093
2018-09-13 04:15:00,16.624
2018-09-13 04:00:00,14.593
2018-09-13 03:45:00,14.106
2018-09-13 03:30:00,14.419
2018-09-13 03:15:00,13.319
2018-09-13 03:00:00,12.433
2018-09-13 02:45:00,12.253
2018-09-13 02:30:00,12.513
2018-09-13 02:15:00,11.619
2018-09-13 02:00:00,11.626
2018-09-13 01:45:00,10.713
2018-09-13 01:30:00,11.059
2018-09-13 01:15:00,12.453
2018-09-13 01:00:00,14.513
2018-09-13 00:45:00,14.659
2018-09-13 00:30:00,13.853
2018-09-13 00:15:00,13.999
2018-09-12 22:45:00,15.713
2018-09-12 22:30:00,16.733
2018-09-12 22:15:00,15.626
2018-09-12 22:00:00,16.059
2018-09-12 21:45:00,14.979
2018-09-12 21:30:00,15.719
2018-09-12 21:15:00,16.373
2018-09-12 21:00:00,15.599
2018-09-12 20:45:00,15.573
2018-09-12 20:30:00,16.819
2018-09-12 20:15:00,18.893
2018-09-12 20:00:00,17.893
2018-09-12 19:45:00,20.933
2018-09-12 19:30:00,22.253
2018-09-12 19:15:00,23.279
2018-09-12 19:00:00,23.026
2018-09-12 18:45:00,20.733
2018-09-12 18:30:00,21.233
2018-09-12 18:15:00,20.426
2018-09-12 18:00:00,21.066
2018-09-12 17:45:00,22.459
2018-09-12 17:30:00,20.846
2018-09-12 17:15:00,21.239
2018-09-12 17:00:00,23.139
2018-09-12 16:45:00,23.913
2018-09-12 16:30:00,25.366
2018-09-12 16:15:00,25.899
2018-09-12 16:00:00,33.306
2018-09-12 15:45:00,35.213
2018-09-12 15:30:00,29.966
2018-09-12 15:15:00,29.159
2018-09-12 15:00:00,29.526
2018-09-12 14:45:00,35.259
2018-09-12 14:30:00,40.513
2018-09-12 14:15:00,39.613
2018-09-12 14:00:00,8.873
2018-09-12 13:45:00,0.0
2018-09-12 13:30:00,0.0
2018-09-12 13:15:00,16.193
2018-09-12 13:00:00,10.033
2018-09-12 12:45:00,11.739
2018-09-12 12:30:00,19.799
2018-09-12 12:15:00,29.046
2018-09-12 12:00:00,18.946
2018-09-12 11:45:00,10.006
2018-09-12 11:30:00,8.819
2018-09-12 11:15:00,21.059
2018-09-12 11:00:00,9.239
2018-09-12 10:45:00,-4.526
2018-09-12 10:30:00,-3.339
2018-09-12 10:15:00,-2.593
2018-09-12 10:00:00,2.613
2018-09-12 09:45:00,8.239
2018-09-12 09:30:00,1.793
2018-09-12 09:15:00,10.066
2018-09-12 09:00:00,14.206
2018-09-12 08:45:00,14.499
2018-09-12 08:30:00,9.579
2018-09-12 08:15:00,7.213
2018-09-12 08:00:00,11.573
2018-09-12 07:45:00,12.419
2018-09-12 07:30:00,16.173
2018-09-12 07:15:00,16.359
2018-09-12 07:00:00,18.226
2018-09-12 06:45:00,14.819
2018-09-12 06:30:00,19.599
2018-09-12 06:15:00,22.119
2018-09-12 06:00:00,20.806
2018-09-12 05:45:00,17.286
2018-09-12 05:30:00,18.079
2018-09-12 05:15:00,20.553
2018-09-12 05:00:00,20.433
2018-09-12 04:45:00,20.726
2018-09-12 04:30:00,15.273
2018-09-12 04:15:00,19.864
2018-09-12 04:00:00,16.279
2018-09-12 03:45:00,8.506
2018-09-12 03:30:00,8.633
2018-09-12 03:15:00,10.906
2018-09-12 03:00:00,8.713
2018-09-12 02:45:00,8.826
2018-09-12 02:30:00,9.586
2018-09-12 02:15:00,10.913
2018-09-12 02:00:00,7.913
2018-09-12 01:45:00,9.233
2018-09-12 01:30:00,6.539
2018-09-12 01:15:00,9.853
2018-09-12 01:00:00,6.799
2018-09-12 00:45:00,6.166
2018-09-12 00:30:00,4.746
2018-09-12 00:15:00,5.386
2018-09-11 22:45:00,7.906
2018-09-11 22:30:00,7.793
2018-09-11 22:15:00,6.226
2018-09-11 22:00:00,5.966
2018-09-11 21:45:00,3.953
2018-09-11 21:30:00,3.666
2018-09-11 21:15:00,4.593
2018-09-11 21:00:00,2.593
2018-09-11 20:45:00,4.653
2018-09-11 20:30:00,8.159
2018-09-11 20:15:00,7.766
2018-09-11 20:00:00,8.459
2018-09-11 19:45:00,5.493
2018-09-11 19:30:00,5.993
2018-09-11 19:15:00,0.179
2018-09-11 19:00:00,-17.219
2018-09-11 18:45:00,-15.239
2018-09-11 18:30:00,-8.366
2018-09-11 18:15:00,-1.159
2018-09-11 18:00:00,-1.166
2018-09-11 17:45:00,1.073
2018-09-11 17:30:00,2.159
2018-09-11 17:15:00,1.719
2018-09-11 17:00:00,2.053
2018-09-11 16:45:00,1.833
2018-09-11 16:30:00,3.039
2018-09-11 16:15:00,1.739
2018-09-11 16:00:00,3.919
2018-09-11 15:45:00,4.113
2018-09-11 15:30:00,0.766
2018-09-11 15:15:00,1.993
2018-09-11 15:00:00,2.433
2018-09-11 14:45:00,4.686
2018-09-11 14:30:00,4.213
2018-09-11 14:15:00,2.579
2018-09-11 14:00:00,10.933
2018-09-11 13:45:00,9.939
2018-09-11 13:30:00,8.059
2018-09-11 13:15:00,21.039
2018-09-11 13:00:00,23.719
2018-09-11 12:45:00,3.786
2018-09-11 12:30:00,-1.539
2018-09-11 12:15:00,2.093
2018-09-11 12:00:00,-1.56
2018-09-11 11:45:00,14.993
2018-09-11 11:30:00,17.933
2018-09-11 11:15:00,31.433
2018-09-11 11:00:00,26.946
2018-09-11 10:45:00,24.046
2018-09-11 10:30:00,16.486
2018-09-11 10:15:00,15.539
2018-09-11 10:00:00,13.946
2018-09-11 09:45:00,13.553
2018-09-11 09:30:00,19.039
2018-09-11 09:15:00,16.893
2018-09-11 09:00:00,10.846
2018-09-11 08:45:00,13.166
2018-09-11 08:30:00,10.953
2018-09-11 08:15:00,7.319
2018-09-11 08:00:00,16.139
2018-09-11 07:45:00,10.866
2018-09-11 07:30:00,9.406
2018-09-11 07:15:00,11.246
2018-09-11 07:00:00,20.319
