SystemCodeNumber,LastUpdated,PM10
linkoping,2018-09-12 09:30:00,1.793000
linkoping,2018-09-12 09:15:00,10.066000
linkoping,2018-09-12 09:00:00,14.206000
linkoping,2018-09-12 08:45:00,14.499000
linkoping,2018-09-12 08:30:00,9.579000
linkoping,2018-09-12 08:15:00,7.213000
linkoping,2018-09-12 08:00:00,11.573000
linkoping,2018-09-12 07:45:00,12.419000
linkoping,2018-09-12 07:30:00,16.173000
linkoping,2018-09-12 07:15:00,16.359000
linkoping,2018-09-12 07:00:00,18.226000
linkoping,2018-09-12 06:45:00,14.819000
linkoping,2018-09-12 06:30:00,19.599000
linkoping,2018-09-12 06:15:00,22.119000
linkoping,2018-09-12 06:00:00,20.806000
linkoping,2018-09-12 05:45:00,17.286000
linkoping,2018-09-12 05:30:00,18.079000
linkoping,2018-09-12 05:15:00,20.553000
linkoping,2018-09-12 05:00:00,20.433000
linkoping,2018-09-12 04:45:00,20.726000
linkoping,2018-09-12 04:30:00,15.273000
linkoping,2018-09-12 04:15:00,19.864000
linkoping,2018-09-12 04:00:00,16.279000
linkoping,2018-09-12 03:45:00,8.506000
linkoping,2018-09-12 03:30:00,8.633000
linkoping,2018-09-12 03:15:00,10.906000
linkoping,2018-09-12 03:00:00,8.713000
linkoping,2018-09-12 02:45:00,8.826000
linkoping,2018-09-12 02:30:00,9.586000
linkoping,2018-09-12 02:15:00,10.913000
linkoping,2018-09-12 02:00:00,7.913000
linkoping,2018-09-12 01:45:00,9.233000
linkoping,2018-09-12 01:30:00,6.539000
linkoping,2018-09-12 01:15:00,9.853000
linkoping,2018-09-12 01:00:00,6.799000
linkoping,2018-09-12 00:45:00,6.166000
linkoping,2018-09-12 00:30:00,4.746000
linkoping,2018-09-12 00:15:00,5.386000
linkoping,2018-09-11 22:45:00,7.906000
linkoping,2018-09-11 22:30:00,7.793000
linkoping,2018-09-11 22:15:00,6.226000
linkoping,2018-09-11 22:00:00,5.966000
linkoping,2018-09-11 21:45:00,3.953000
linkoping,2018-09-11 21:30:00,3.666000
linkoping,2018-09-11 21:15:00,4.593000
linkoping,2018-09-11 21:00:00,2.593000
linkoping,2018-09-11 20:45:00,4.653000
linkoping,2018-09-11 20:30:00,8.159000
linkoping,2018-09-11 20:15:00,7.766000
linkoping,2018-09-11 20:00:00,8.459000
linkoping,2018-09-11 19:45:00,5.493000
linkoping,2018-09-11 19:30:00,5.993000
linkoping,2018-09-11 19:15:00,0.179000
linkoping,2018-09-11 19:00:00,-17.219000
linkoping,2018-09-11 18:45:00,-15.239000
linkoping,2018-09-11 18:30:00,-8.366000
linkoping,2018-09-11 18:15:00,-1.159000
linkoping,2018-09-11 18:00:00,-1.166000
linkoping,2018-09-11 17:45:00,1.073000
linkoping,2018-09-11 17:30:00,2.159000
linkoping,2018-09-11 17:15:00,1.719000
linkoping,2018-09-11 17:00:00,2.053000
linkoping,2018-09-11 16:45:00,1.833000
linkoping,2018-09-11 16:30:00,3.039000
linkoping,2018-09-11 16:15:00,1.739000
linkoping,2018-09-11 16:00:00,3.919000
linkoping,2018-09-11 15:45:00,4.113000
linkoping,2018-09-11 15:30:00,0.766000
linkoping,2018-09-11 15:15:00,1.993000
linkoping,2018-09-11 15:00:00,2.433000
linkoping,2018-09-11 14:45:00,4.686000
linkoping,2018-09-11 14:30:00,4.213000
linkoping,2018-09-11 14:15:00,2.579000
linkoping,2018-09-11 14:00:00,10.933000
linkoping,2018-09-11 13:45:00,9.939000
linkoping,2018-09-11 13:30:00,8.059000
linkoping,2018-09-11 13:15:00,21.039000
linkoping,2018-09-11 13:00:00,23.719000
linkoping,2018-09-11 12:45:00,3.786000
linkoping,2018-09-11 12:30:00,-1.539000
linkoping,2018-09-11 12:15:00,2.093000
linkoping,2018-09-11 12:00:00,-1.560000
linkoping,2018-09-11 11:45:00,14.993000
linkoping,2018-09-11 11:30:00,17.933000
linkoping,2018-09-11 11:15:00,31.433000
linkoping,2018-09-11 11:00:00,26.946000
linkoping,2018-09-11 10:45:00,24.046000
linkoping,2018-09-11 10:30:00,16.486000
linkoping,2018-09-11 10:15:00,15.539000
linkoping,2018-09-11 10:00:00,13.946000
linkoping,2018-09-11 09:45:00,13.553000
linkoping,2018-09-11 09:30:00,19.039000
linkoping,2018-09-11 09:15:00,16.893000
linkoping,2018-09-11 09:00:00,10.846000
linkoping,2018-09-11 08:45:00,13.166000
linkoping,2018-09-11 08:30:00,10.953000
linkoping,2018-09-11 08:15:00,7.319000
linkoping,2018-09-11 08:00:00,16.139000
linkoping,2018-09-11 07:45:00,10.866000
linkoping,2018-09-11 07:30:00,9.406000
linkoping,2018-09-11 07:15:00,11.246000
linkoping,2018-09-11 07:00:00,20.319000
linkoping,2018-09-11 06:45:00,19.139000
linkoping,2018-09-11 06:30:00,20.319000
linkoping,2018-09-11 06:15:00,20.286000
linkoping,2018-09-11 06:00:00,20.626000
linkoping,2018-09-11 05:45:00,21.486000
linkoping,2018-09-11 05:30:00,22.146000
linkoping,2018-09-11 05:15:00,17.186000
linkoping,2018-09-11 05:00:00,16.033000
linkoping,2018-09-11 04:45:00,14.739000
linkoping,2018-09-11 04:30:00,15.646000
linkoping,2018-09-11 04:15:00,17.099000
linkoping,2018-09-11 04:00:00,11.253000
linkoping,2018-09-11 03:45:00,11.419000
linkoping,2018-09-11 03:30:00,9.133000
linkoping,2018-09-11 03:15:00,9.779000
linkoping,2018-09-11 03:00:00,7.013000
linkoping,2018-09-11 02:45:00,7.473000
linkoping,2018-09-11 02:30:00,7.593000
linkoping,2018-09-11 02:15:00,6.306000
linkoping,2018-09-11 02:00:00,7.773000
linkoping,2018-09-11 01:45:00,7.573000
linkoping,2018-09-11 01:30:00,8.373000
linkoping,2018-09-11 01:15:00,8.019000
linkoping,2018-09-11 01:00:00,8.593000
linkoping,2018-09-11 00:45:00,8.026000
linkoping,2018-09-11 00:30:00,8.799000
linkoping,2018-09-11 00:15:00,10.059000
linkoping,2018-09-10 22:45:00,7.619000
linkoping,2018-09-10 22:30:00,8.553000
linkoping,2018-09-10 22:15:00,7.353000
linkoping,2018-09-10 22:00:00,6.879000
linkoping,2018-09-10 21:45:00,5.386000
linkoping,2018-09-10 21:30:00,5.786000
linkoping,2018-09-10 21:15:00,3.573000
linkoping,2018-09-10 21:00:00,4.753000
linkoping,2018-09-10 20:45:00,6.033000
linkoping,2018-09-10 20:30:00,7.506000
linkoping,2018-09-10 20:15:00,8.559000
linkoping,2018-09-10 20:00:00,8.846000
linkoping,2018-09-10 19:45:00,8.133000
linkoping,2018-09-10 19:30:00,5.253000
linkoping,2018-09-10 19:15:00,5.659000
linkoping,2018-09-10 19:00:00,4.339000
linkoping,2018-09-10 18:45:00,0.773000
linkoping,2018-09-10 18:30:00,-1.046000
linkoping,2018-09-10 18:15:00,2.719000
linkoping,2018-09-10 18:00:00,4.433000
linkoping,2018-09-10 17:45:00,5.919000
linkoping,2018-09-10 17:30:00,10.739000
linkoping,2018-09-10 17:15:00,9.466000
linkoping,2018-09-10 17:00:00,10.399000
linkoping,2018-09-10 16:45:00,2.606000
linkoping,2018-09-10 16:30:00,12.933000
linkoping,2018-09-10 16:15:00,5.319000
linkoping,2018-09-10 16:00:00,-9.119000
linkoping,2018-09-10 15:45:00,0.153000
linkoping,2018-09-10 15:30:00,1.973000
linkoping,2018-09-10 15:15:00,5.819000
linkoping,2018-09-10 15:00:00,3.853000
linkoping,2018-09-10 14:45:00,-0.426000
linkoping,2018-09-10 14:30:00,7.066000
linkoping,2018-09-10 14:15:00,7.613000
linkoping,2018-09-10 14:00:00,12.833000
linkoping,2018-09-10 13:45:00,15.599000
linkoping,2018-09-10 13:30:00,26.233000
linkoping,2018-09-10 13:15:00,14.779000
linkoping,2018-09-10 13:00:00,24.859000
linkoping,2018-09-10 12:45:00,29.999000
linkoping,2018-09-10 12:30:00,20.126000
linkoping,2018-09-10 12:15:00,23.986000
linkoping,2018-09-10 12:00:00,21.439000
linkoping,2018-09-10 11:45:00,10.013000
linkoping,2018-09-10 11:30:00,13.526000
linkoping,2018-09-10 11:15:00,-3.133000
linkoping,2018-09-10 11:00:00,2.873000
linkoping,2018-09-10 10:45:00,20.746000
linkoping,2018-09-10 10:30:00,28.746000
linkoping,2018-09-10 10:15:00,19.573000
linkoping,2018-09-10 10:00:00,10.553000
linkoping,2018-09-10 09:45:00,9.693000
linkoping,2018-09-10 09:30:00,27.299000
linkoping,2018-09-10 09:15:00,30.993000
linkoping,2018-09-10 09:00:00,22.666000
linkoping,2018-09-10 08:45:00,18.966000
linkoping,2018-09-10 08:30:00,17.706000
linkoping,2018-09-10 08:15:00,13.179000
linkoping,2018-09-10 08:00:00,11.266000
linkoping,2018-09-10 07:45:00,9.839000
linkoping,2018-09-10 07:30:00,15.039000
linkoping,2018-09-10 07:15:00,12.166000
linkoping,2018-09-10 07:00:00,10.539000
linkoping,2018-09-10 06:45:00,11.779000
linkoping,2018-09-10 06:30:00,21.486000
linkoping,2018-09-10 06:15:00,22.826000
linkoping,2018-09-10 06:00:00,11.633000
linkoping,2018-09-10 05:45:00,15.479000
linkoping,2018-09-10 05:30:00,19.006000
linkoping,2018-09-10 05:15:00,22.699000
linkoping,2018-09-10 05:00:00,20.759000
linkoping,2018-09-10 04:45:00,18.619000
linkoping,2018-09-10 04:30:00,13.299000
linkoping,2018-09-10 04:15:00,13.262000
linkoping,2018-09-10 04:00:00,12.933000
linkoping,2018-09-10 03:45:00,10.826000
linkoping,2018-09-10 03:30:00,12.293000
linkoping,2018-09-10 03:15:00,13.573000
linkoping,2018-09-10 03:00:00,10.459000
linkoping,2018-09-10 02:45:00,9.746000
linkoping,2018-09-10 02:30:00,10.559000
linkoping,2018-09-10 02:15:00,12.006000
linkoping,2018-09-10 02:00:00,12.659000
linkoping,2018-09-10 01:45:00,11.013000
linkoping,2018-09-10 01:30:00,12.166000
linkoping,2018-09-10 01:15:00,15.239000
linkoping,2018-09-10 01:00:00,15.893000
linkoping,2018-09-10 00:45:00,15.093000
linkoping,2018-09-10 00:30:00,12.393000
linkoping,2018-09-10 00:15:00,10.679000
linkoping,2018-09-09 22:45:00,9.559000
linkoping,2018-09-09 22:30:00,11.953000
linkoping,2018-09-09 22:15:00,8.666000
linkoping,2018-09-09 22:00:00,9.493000
linkoping,2018-09-09 21:45:00,7.219000
linkoping,2018-09-09 21:30:00,12.106000
linkoping,2018-09-09 21:15:00,13.453000
linkoping,2018-09-09 21:00:00,17.233000
linkoping,2018-09-09 20:45:00,19.486000
linkoping,2018-09-09 20:30:00,18.399000
linkoping,2018-09-09 20:15:00,17.999000
linkoping,2018-09-09 20:00:00,17.873000
linkoping,2018-09-09 19:45:00,19.566000
linkoping,2018-09-09 19:30:00,20.246000
linkoping,2018-09-09 19:15:00,15.633000
linkoping,2018-09-09 19:00:00,14.946000
linkoping,2018-09-09 18:45:00,14.799000
linkoping,2018-09-09 18:30:00,19.546000
linkoping,2018-09-09 18:15:00,21.926000
linkoping,2018-09-09 18:00:00,20.259000
linkoping,2018-09-09 17:45:00,16.686000
linkoping,2018-09-09 17:30:00,15.733000
linkoping,2018-09-09 17:15:00,24.173000
linkoping,2018-09-09 17:00:00,23.526000
linkoping,2018-09-09 16:45:00,19.839000
linkoping,2018-09-09 16:30:00,21.266000
linkoping,2018-09-09 16:15:00,24.746000
linkoping,2018-09-09 16:00:00,19.446000
linkoping,2018-09-09 15:45:00,17.739000
linkoping,2018-09-09 15:30:00,13.273000
linkoping,2018-09-09 15:15:00,15.573000
linkoping,2018-09-09 15:00:00,8.899000
linkoping,2018-09-09 14:45:00,5.919000
linkoping,2018-09-09 14:30:00,13.053000
linkoping,2018-09-09 14:15:00,20.439000
linkoping,2018-09-09 14:00:00,9.306000
linkoping,2018-09-09 13:45:00,3.953000
linkoping,2018-09-09 13:30:00,3.913000
linkoping,2018-09-09 13:15:00,13.719000
linkoping,2018-09-09 13:00:00,13.966000
linkoping,2018-09-09 12:45:00,7.493000
linkoping,2018-09-09 12:30:00,7.919000
linkoping,2018-09-09 12:15:00,16.626000
linkoping,2018-09-09 12:00:00,12.806000
linkoping,2018-09-09 11:45:00,6.159000
linkoping,2018-09-09 11:30:00,7.193000
linkoping,2018-09-09 11:15:00,10.146000
linkoping,2018-09-09 11:00:00,17.713000
linkoping,2018-09-09 10:45:00,7.493000
linkoping,2018-09-09 10:30:00,3.799000
linkoping,2018-09-09 10:15:00,19.199000
linkoping,2018-09-09 10:00:00,15.693000
linkoping,2018-09-09 09:45:00,-12.379000
linkoping,2018-09-09 09:30:00,7.186000
linkoping,2018-09-09 09:15:00,8.433000
linkoping,2018-09-09 09:00:00,4.586000
linkoping,2018-09-09 08:45:00,13.719000
linkoping,2018-09-09 08:30:00,11.799000
linkoping,2018-09-09 08:15:00,0.253000
linkoping,2018-09-09 08:00:00,10.113000
linkoping,2018-09-09 07:45:00,10.106000
linkoping,2018-09-09 07:30:00,7.513000
linkoping,2018-09-09 07:15:00,3.926000
linkoping,2018-09-09 07:00:00,6.019000
linkoping,2018-09-09 06:45:00,8.086000
linkoping,2018-09-09 06:30:00,6.453000
linkoping,2018-09-09 06:15:00,8.186000
linkoping,2018-09-09 06:00:00,10.773000
linkoping,2018-09-09 05:45:00,11.899000
linkoping,2018-09-09 05:30:00,11.419000
linkoping,2018-09-09 05:15:00,9.466000
linkoping,2018-09-09 05:00:00,8.419000
linkoping,2018-09-09 04:45:00,10.146000
linkoping,2018-09-09 04:30:00,9.466000
linkoping,2018-09-09 04:15:00,6.418000
linkoping,2018-09-09 04:00:00,7.579000
linkoping,2018-09-09 03:45:00,7.559000
linkoping,2018-09-09 03:30:00,7.459000
linkoping,2018-09-09 03:15:00,7.806000
linkoping,2018-09-09 03:00:00,8.419000
linkoping,2018-09-09 02:45:00,6.966000
linkoping,2018-09-09 02:30:00,7.726000
linkoping,2018-09-09 02:15:00,6.799000
linkoping,2018-09-09 02:00:00,7.386000
linkoping,2018-09-09 01:45:00,7.586000
linkoping,2018-09-09 01:30:00,7.593000
linkoping,2018-09-09 01:15:00,9.546000
linkoping,2018-09-09 01:00:00,10.919000
linkoping,2018-09-09 00:45:00,9.633000
linkoping,2018-09-09 00:30:00,9.566000
linkoping,2018-09-09 00:15:00,11.633000
linkoping,2018-09-08 22:45:00,9.159000
linkoping,2018-09-08 22:30:00,7.719000
linkoping,2018-09-08 22:15:00,8.379000
linkoping,2018-09-08 22:00:00,9.033000
linkoping,2018-09-08 21:45:00,9.779000
linkoping,2018-09-08 21:30:00,10.386000
linkoping,2018-09-08 21:15:00,9.873000
linkoping,2018-09-08 21:00:00,14.533000
linkoping,2018-09-08 20:45:00,12.233000
linkoping,2018-09-08 20:30:00,12.946000
linkoping,2018-09-08 20:15:00,15.859000
linkoping,2018-09-08 20:00:00,13.699000
linkoping,2018-09-08 19:45:00,13.093000
linkoping,2018-09-08 19:30:00,14.073000
linkoping,2018-09-08 19:15:00,17.599000
linkoping,2018-09-08 19:00:00,13.646000
linkoping,2018-09-08 18:45:00,15.239000
linkoping,2018-09-08 18:30:00,13.106000
linkoping,2018-09-08 18:15:00,16.313000
linkoping,2018-09-08 18:00:00,14.219000
linkoping,2018-09-08 17:45:00,17.453000
linkoping,2018-09-08 17:30:00,15.686000
linkoping,2018-09-08 17:15:00,15.373000
linkoping,2018-09-08 17:00:00,14.699000
linkoping,2018-09-08 16:45:00,9.479000
linkoping,2018-09-08 16:30:00,11.473000
linkoping,2018-09-08 16:15:00,11.799000
linkoping,2018-09-08 16:00:00,13.726000
linkoping,2018-09-08 15:45:00,9.253000
linkoping,2018-09-08 15:30:00,8.579000
linkoping,2018-09-08 15:15:00,6.873000
linkoping,2018-09-08 15:00:00,8.946000
linkoping,2018-09-08 14:45:00,3.299000
linkoping,2018-09-08 14:30:00,8.679000
linkoping,2018-09-08 14:15:00,7.579000
linkoping,2018-09-08 14:00:00,8.166000
linkoping,2018-09-08 13:45:00,12.599000
linkoping,2018-09-08 13:30:00,-1.279000
linkoping,2018-09-08 13:15:00,4.906000
linkoping,2018-09-08 13:00:00,-1.513000
linkoping,2018-09-08 12:45:00,-16.679000
linkoping,2018-09-08 12:30:00,-31.653000
linkoping,2018-09-08 12:15:00,-27.479000
linkoping,2018-09-08 12:00:00,9.873000
linkoping,2018-09-08 11:45:00,12.219000
linkoping,2018-09-08 11:30:00,11.826000
linkoping,2018-09-08 11:15:00,9.193000
linkoping,2018-09-08 11:00:00,9.293000
linkoping,2018-09-08 10:45:00,8.119000
linkoping,2018-09-08 10:30:00,4.773000
linkoping,2018-09-08 10:15:00,-10.466000
linkoping,2018-09-08 10:00:00,0.279000
linkoping,2018-09-08 09:45:00,-1.886000
linkoping,2018-09-08 09:30:00,0.046000
linkoping,2018-09-08 09:15:00,1.826000
linkoping,2018-09-08 09:00:00,-4.193000
linkoping,2018-09-08 08:45:00,-1.439000
linkoping,2018-09-08 08:30:00,-20.713000
linkoping,2018-09-08 08:15:00,-13.686000
linkoping,2018-09-08 08:00:00,11.573000
linkoping,2018-09-08 07:45:00,12.533000
linkoping,2018-09-08 07:30:00,18.266000
linkoping,2018-09-08 07:15:00,22.013000
linkoping,2018-09-08 07:00:00,22.519000
linkoping,2018-09-08 06:45:00,19.826000
linkoping,2018-09-08 06:30:00,20.073000
linkoping,2018-09-08 06:15:00,22.139000
linkoping,2018-09-08 06:00:00,20.219000
linkoping,2018-09-08 05:45:00,22.286000
linkoping,2018-09-08 05:30:00,24.559000
linkoping,2018-09-08 05:15:00,27.493000
linkoping,2018-09-08 05:00:00,22.826000
linkoping,2018-09-08 04:45:00,21.826000
linkoping,2018-09-08 04:30:00,22.519000
linkoping,2018-09-08 04:15:00,28.418000
linkoping,2018-09-08 04:00:00,30.939000
linkoping,2018-09-08 03:45:00,32.819000
linkoping,2018-09-08 03:30:00,30.366000
linkoping,2018-09-08 03:15:00,27.826000
linkoping,2018-09-08 03:00:00,27.693000
linkoping,2018-09-08 02:45:00,26.973000
linkoping,2018-09-08 02:30:00,27.179000
linkoping,2018-09-08 02:15:00,25.999000
linkoping,2018-09-08 02:00:00,28.913000
linkoping,2018-09-08 01:45:00,26.079000
linkoping,2018-09-08 01:30:00,29.739000
linkoping,2018-09-08 01:15:00,31.159000
linkoping,2018-09-08 01:00:00,28.533000
linkoping,2018-09-08 00:45:00,21.546000
linkoping,2018-09-08 00:30:00,29.879000
linkoping,2018-09-08 00:15:00,30.299000
linkoping,2018-09-07 22:45:00,32.593000
linkoping,2018-09-07 22:30:00,30.953000
linkoping,2018-09-07 22:15:00,33.846000
linkoping,2018-09-07 22:00:00,35.333000
linkoping,2018-09-07 21:45:00,36.166000
linkoping,2018-09-07 21:30:00,35.586000
linkoping,2018-09-07 21:15:00,34.866000
linkoping,2018-09-07 21:00:00,34.173000
linkoping,2018-09-07 20:45:00,33.273000
linkoping,2018-09-07 20:30:00,30.826000
linkoping,2018-09-07 20:15:00,32.619000
linkoping,2018-09-07 20:00:00,33.126000
linkoping,2018-09-07 19:45:00,30.266000
linkoping,2018-09-07 19:30:00,26.186000
linkoping,2018-09-07 19:15:00,22.893000
linkoping,2018-09-07 19:00:00,26.206000
linkoping,2018-09-07 18:45:00,26.373000
linkoping,2018-09-07 18:30:00,29.079000
linkoping,2018-09-07 18:15:00,32.266000
linkoping,2018-09-07 18:00:00,31.559000
linkoping,2018-09-07 17:45:00,29.526000
linkoping,2018-09-07 17:30:00,21.759000
linkoping,2018-09-07 17:15:00,11.626000
linkoping,2018-09-07 17:00:00,17.006000
linkoping,2018-09-07 16:45:00,27.259000
linkoping,2018-09-07 16:30:00,35.306000
linkoping,2018-09-07 16:15:00,35.213000
linkoping,2018-09-07 16:00:00,35.573000
linkoping,2018-09-07 15:45:00,31.606000
linkoping,2018-09-07 15:30:00,32.633000
linkoping,2018-09-07 15:15:00,21.566000
linkoping,2018-09-07 15:00:00,21.246000
linkoping,2018-09-07 14:45:00,18.033000
linkoping,2018-09-07 14:30:00,16.906000
linkoping,2018-09-07 14:15:00,20.679000
linkoping,2018-09-07 14:00:00,23.326000
linkoping,2018-09-07 13:45:00,19.913000
linkoping,2018-09-07 13:30:00,20.073000
linkoping,2018-09-07 13:15:00,23.133000
linkoping,2018-09-07 13:00:00,23.393000
linkoping,2018-09-07 12:45:00,27.539000
linkoping,2018-09-07 12:30:00,29.206000
linkoping,2018-09-07 12:15:00,30.486000
linkoping,2018-09-07 12:00:00,31.513000
linkoping,2018-09-07 11:45:00,30.786000
linkoping,2018-09-07 11:30:00,27.366000
linkoping,2018-09-07 11:15:00,27.799000
linkoping,2018-09-07 11:00:00,19.886000
linkoping,2018-09-07 10:45:00,17.079000
linkoping,2018-09-07 10:30:00,18.406000
linkoping,2018-09-07 10:15:00,21.739000
linkoping,2018-09-07 10:00:00,27.053000
linkoping,2018-09-07 09:45:00,28.993000
linkoping,2018-09-07 09:30:00,27.259000
linkoping,2018-09-07 09:15:00,16.486000
linkoping,2018-09-07 09:00:00,19.166000
linkoping,2018-09-07 08:45:00,23.913000
linkoping,2018-09-07 08:30:00,27.666000
linkoping,2018-09-07 08:15:00,23.519000
linkoping,2018-09-07 08:00:00,18.046000
linkoping,2018-09-07 07:45:00,15.953000
linkoping,2018-09-07 07:30:00,16.213000
linkoping,2018-09-07 07:15:00,17.879000
linkoping,2018-09-07 07:00:00,19.253000
linkoping,2018-09-07 06:45:00,19.286000
linkoping,2018-09-07 06:30:00,14.653000
linkoping,2018-09-07 06:15:00,18.426000
linkoping,2018-09-07 06:00:00,17.693000
linkoping,2018-09-07 05:45:00,15.853000
linkoping,2018-09-07 05:30:00,19.866000
linkoping,2018-09-07 05:15:00,17.219000
linkoping,2018-09-07 05:00:00,16.526000
linkoping,2018-09-07 04:45:00,16.499000
linkoping,2018-09-07 04:30:00,17.926000
linkoping,2018-09-07 04:15:00,15.018000
linkoping,2018-09-07 04:00:00,10.579000
linkoping,2018-09-07 03:45:00,9.459000
linkoping,2018-09-07 03:30:00,6.513000
linkoping,2018-09-07 03:15:00,4.733000
linkoping,2018-09-07 03:00:00,5.526000
linkoping,2018-09-07 02:45:00,9.573000
linkoping,2018-09-07 02:30:00,14.719000
linkoping,2018-09-07 02:15:00,7.853000
linkoping,2018-09-07 02:00:00,6.806000
linkoping,2018-09-07 01:45:00,6.726000
linkoping,2018-09-07 01:30:00,5.266000
linkoping,2018-09-07 01:15:00,7.653000
linkoping,2018-09-07 01:00:00,7.033000
linkoping,2018-09-07 00:45:00,9.293000
linkoping,2018-09-07 00:30:00,11.159000
linkoping,2018-09-07 00:15:00,16.119000
linkoping,2018-09-06 22:45:00,8.386000
linkoping,2018-09-06 22:30:00,8.533000
linkoping,2018-09-06 22:15:00,9.919000
linkoping,2018-09-06 22:00:00,16.226000
linkoping,2018-09-06 21:45:00,14.746000
linkoping,2018-09-06 21:30:00,15.446000
linkoping,2018-09-06 21:15:00,17.686000
linkoping,2018-09-06 21:00:00,13.266000
linkoping,2018-09-06 20:45:00,12.566000
linkoping,2018-09-06 20:30:00,11.119000
linkoping,2018-09-06 20:15:00,8.246000
linkoping,2018-09-06 20:00:00,9.093000
linkoping,2018-09-06 19:45:00,6.833000
linkoping,2018-09-06 19:30:00,9.213000
linkoping,2018-09-06 19:15:00,11.673000
linkoping,2018-09-06 19:00:00,14.279000
linkoping,2018-09-06 18:45:00,13.106000
linkoping,2018-09-06 18:30:00,12.259000
linkoping,2018-09-06 18:15:00,11.733000
linkoping,2018-09-06 18:00:00,12.726000
linkoping,2018-09-06 17:45:00,11.193000
linkoping,2018-09-06 17:30:00,9.073000
linkoping,2018-09-06 17:15:00,9.379000
linkoping,2018-09-06 17:00:00,5.233000
linkoping,2018-09-06 16:45:00,10.706000
linkoping,2018-09-06 16:30:00,15.046000
linkoping,2018-09-06 16:15:00,1.340000
linkoping,2018-09-06 16:00:00,6.966000
linkoping,2018-09-06 15:45:00,15.953000
linkoping,2018-09-06 15:30:00,16.099000
linkoping,2018-09-06 15:15:00,7.446000
linkoping,2018-09-06 15:00:00,13.006000
linkoping,2018-09-06 14:45:00,18.046000
linkoping,2018-09-06 14:30:00,12.506000
linkoping,2018-09-06 14:15:00,15.753000
linkoping,2018-09-06 14:00:00,25.799000
linkoping,2018-09-06 13:45:00,24.499000
linkoping,2018-09-06 13:30:00,12.039000
linkoping,2018-09-06 13:15:00,13.106000
linkoping,2018-09-06 13:00:00,16.626000
linkoping,2018-09-06 12:45:00,11.793000
linkoping,2018-09-06 12:30:00,12.073000
linkoping,2018-09-06 12:15:00,18.806000
linkoping,2018-09-06 12:00:00,17.839000
linkoping,2018-09-06 11:45:00,7.719000
linkoping,2018-09-06 11:30:00,9.239000
linkoping,2018-09-06 11:15:00,14.153000
linkoping,2018-09-06 11:00:00,5.119000
linkoping,2018-09-06 10:45:00,9.193000
linkoping,2018-09-06 10:30:00,3.879000
linkoping,2018-09-06 10:15:00,-1.366000
linkoping,2018-09-06 10:00:00,8.979000
linkoping,2018-09-06 09:45:00,8.013000
linkoping,2018-09-06 09:30:00,10.459000
linkoping,2018-09-06 09:15:00,13.633000
linkoping,2018-09-06 09:00:00,8.459000
linkoping,2018-09-06 08:45:00,15.099000
linkoping,2018-09-06 08:30:00,15.446000
linkoping,2018-09-06 08:15:00,15.046000
linkoping,2018-09-06 08:00:00,12.239000
linkoping,2018-09-06 07:45:00,8.379000
linkoping,2018-09-06 07:30:00,11.539000
linkoping,2018-09-06 07:15:00,13.053000
linkoping,2018-09-06 07:00:00,20.093000
linkoping,2018-09-06 06:45:00,24.559000
linkoping,2018-09-06 06:30:00,19.839000
linkoping,2018-09-06 06:15:00,19.113000
linkoping,2018-09-06 06:00:00,21.466000
linkoping,2018-09-06 05:45:00,20.259000
linkoping,2018-09-06 05:30:00,17.366000
linkoping,2018-09-06 05:15:00,21.779000
linkoping,2018-09-06 05:00:00,18.133000
linkoping,2018-09-06 04:45:00,19.513000
linkoping,2018-09-06 04:30:00,18.266000
linkoping,2018-09-06 04:15:00,16.418000
linkoping,2018-09-06 04:00:00,15.973000
linkoping,2018-09-06 03:45:00,14.339000
linkoping,2018-09-06 03:30:00,13.386000
linkoping,2018-09-06 03:15:00,10.373000
linkoping,2018-09-06 03:00:00,11.486000
linkoping,2018-09-06 02:45:00,7.119000
linkoping,2018-09-06 02:30:00,8.093000
linkoping,2018-09-06 02:15:00,8.486000
linkoping,2018-09-06 02:00:00,6.273000
linkoping,2018-09-06 01:45:00,5.479000
linkoping,2018-09-06 01:30:00,7.119000
linkoping,2018-09-06 01:15:00,4.953000
linkoping,2018-09-06 01:00:00,6.893000
linkoping,2018-09-06 00:45:00,5.753000
linkoping,2018-09-06 00:30:00,10.526000
linkoping,2018-09-06 00:15:00,7.713000
linkoping,2018-09-05 22:45:00,7.773000
linkoping,2018-09-05 22:30:00,8.186000
linkoping,2018-09-05 22:15:00,7.666000
linkoping,2018-09-05 22:00:00,8.546000
linkoping,2018-09-05 21:45:00,8.913000
linkoping,2018-09-05 21:30:00,9.233000
linkoping,2018-09-05 21:15:00,6.479000
linkoping,2018-09-05 21:00:00,8.726000
linkoping,2018-09-05 20:45:00,13.326000
linkoping,2018-09-05 20:30:00,10.639000
linkoping,2018-09-05 20:15:00,16.433000
linkoping,2018-09-05 20:00:00,19.313000
linkoping,2018-09-05 19:45:00,18.799000
linkoping,2018-09-05 19:30:00,15.406000
linkoping,2018-09-05 19:15:00,15.346000
linkoping,2018-09-05 19:00:00,17.866000
linkoping,2018-09-05 18:45:00,24.206000
linkoping,2018-09-05 18:30:00,22.539000
linkoping,2018-09-05 18:15:00,29.419000
linkoping,2018-09-05 18:00:00,29.946000
linkoping,2018-09-05 17:45:00,33.833000
linkoping,2018-09-05 17:30:00,42.339000
